Datetime,Open,High,Low,Close,Adj Close,Volume
2021-07-08 09:30:00-04:00,141.00999450683594,141.2899932861328,139.0,139.40499877929688,139.40499877929688,111551
2021-07-08 09:31:00-04:00,139.40499877929688,139.92999267578125,139.00999450683594,139.06500244140625,139.06500244140625,22955
2021-07-08 09:32:00-04:00,138.9199981689453,139.0399932861328,138.58999633789062,138.875,138.875,6619
2021-07-08 09:33:00-04:00,138.89500427246094,139.14999389648438,138.83999633789062,139.03500366210938,139.03500366210938,14138
2021-07-08 09:34:00-04:00,139.0449981689453,139.10000610351562,138.30999755859375,138.6199951171875,138.6199951171875,15876
2021-07-08 09:35:00-04:00,138.58999633789062,139.08999633789062,138.50999450683594,139.0,139.0,6726
2021-07-08 09:36:00-04:00,139.13999938964844,139.2100067138672,138.72000122070312,138.75999450683594,138.75999450683594,18534
2021-07-08 09:37:00-04:00,138.77999877929688,138.8800048828125,138.4250030517578,138.72999572753906,138.72999572753906,3455
2021-07-08 09:38:00-04:00,138.80499267578125,138.8300018310547,138.625,138.625,138.625,710
2021-07-08 09:39:00-04:00,138.6199951171875,138.87939453125,138.47999572753906,138.87939453125,138.87939453125,18809
2021-07-08 09:40:00-04:00,138.85499572753906,139.14999389648438,138.85499572753906,139.00999450683594,139.00999450683594,10617
2021-07-08 09:41:00-04:00,139.02000427246094,139.19000244140625,138.83999633789062,139.02999877929688,139.02999877929688,5853
2021-07-08 09:42:00-04:00,139.02999877929688,139.17999267578125,138.89999389648438,139.0800018310547,139.0800018310547,2630
2021-07-08 09:43:00-04:00,139.2050018310547,139.2050018310547,139.0050048828125,139.07980346679688,139.07980346679688,1953
2021-07-08 09:44:00-04:00,139.1699981689453,139.25,138.9199981689453,138.92999267578125,138.92999267578125,5237
2021-07-08 09:45:00-04:00,138.9199981689453,138.9199981689453,138.51010131835938,138.58999633789062,138.58999633789062,4489
2021-07-08 09:46:00-04:00,138.63999938964844,138.63999938964844,138.52000427246094,138.52000427246094,138.52000427246094,7416
2021-07-08 09:47:00-04:00,138.4600067138672,138.77000427246094,138.4149932861328,138.63499450683594,138.63499450683594,3950
2021-07-08 09:48:00-04:00,138.59500122070312,138.67999267578125,138.52999877929688,138.60000610351562,138.60000610351562,1311
2021-07-08 09:49:00-04:00,138.60000610351562,138.92999267578125,138.60000610351562,138.75999450683594,138.75999450683594,3228
2021-07-08 09:50:00-04:00,138.8800048828125,138.99000549316406,138.77999877929688,138.88499450683594,138.88499450683594,6699
2021-07-08 09:51:00-04:00,138.97000122070312,139.13499450683594,138.77000427246094,138.97999572753906,138.97999572753906,6223
2021-07-08 09:52:00-04:00,139.03500366210938,139.3000030517578,138.97000122070312,139.27000427246094,139.27000427246094,7279
2021-07-08 09:53:00-04:00,139.3903045654297,139.55999755859375,139.3903045654297,139.4199981689453,139.4199981689453,2364
2021-07-08 09:54:00-04:00,139.52499389648438,139.7480926513672,139.52499389648438,139.72000122070312,139.72000122070312,3983
2021-07-08 09:55:00-04:00,139.9199981689453,140.0399932861328,139.77999877929688,139.77999877929688,139.77999877929688,7852
2021-07-08 09:56:00-04:00,139.77000427246094,139.8249969482422,139.69000244140625,139.8249969482422,139.8249969482422,3772
2021-07-08 09:57:00-04:00,139.85000610351562,139.9499969482422,139.8300018310547,139.90499877929688,139.90499877929688,2935
2021-07-08 09:58:00-04:00,139.85000610351562,139.97999572753906,139.76499938964844,139.92999267578125,139.92999267578125,3076
2021-07-08 09:59:00-04:00,139.80999755859375,139.97000122070312,139.80999755859375,139.8800048828125,139.8800048828125,2065
2021-07-08 10:00:00-04:00,139.88999938964844,140.0050048828125,139.64999389648438,139.72500610351562,139.72500610351562,5785
2021-07-08 10:01:00-04:00,139.75,139.75,139.50999450683594,139.5800018310547,139.5800018310547,2139
2021-07-08 10:02:00-04:00,139.66000366210938,139.66000366210938,139.16000366210938,139.22999572753906,139.22999572753906,3490
2021-07-08 10:03:00-04:00,139.30999755859375,139.39999389648438,139.26589965820312,139.3699951171875,139.3699951171875,1964
2021-07-08 10:04:00-04:00,139.3699951171875,139.58999633789062,139.3699951171875,139.58999633789062,139.58999633789062,1554
2021-07-08 10:05:00-04:00,139.66000366210938,139.80999755859375,139.52999877929688,139.69000244140625,139.69000244140625,3362
2021-07-08 10:06:00-04:00,139.8800048828125,139.9499969482422,139.76499938964844,139.82000732421875,139.82000732421875,5675
2021-07-08 10:07:00-04:00,139.77000427246094,140.00999450683594,139.6999969482422,140.0,140.0,3011
2021-07-08 10:08:00-04:00,139.97999572753906,140.19000244140625,139.95700073242188,140.19000244140625,140.19000244140625,2542
2021-07-08 10:09:00-04:00,140.14999389648438,140.19000244140625,139.9499969482422,139.9600067138672,139.9600067138672,4512
2021-07-08 10:10:00-04:00,139.96499633789062,140.13999938964844,139.88999938964844,140.13999938964844,140.13999938964844,4002
2021-07-08 10:11:00-04:00,140.32000732421875,140.42750549316406,140.27999877929688,140.42750549316406,140.42750549316406,3449
2021-07-08 10:12:00-04:00,140.30499267578125,140.32000732421875,140.30499267578125,140.30499267578125,140.30499267578125,900
2021-07-08 10:13:00-04:00,140.2899932861328,140.38999938964844,140.27499389648438,140.30999755859375,140.30999755859375,1783
2021-07-08 10:14:00-04:00,140.41000366210938,140.41000366210938,140.05999755859375,140.07000732421875,140.07000732421875,11158
2021-07-08 10:15:00-04:00,140.05999755859375,140.0850067138672,139.9600067138672,139.9600067138672,139.9600067138672,2932
2021-07-08 10:16:00-04:00,140.0500030517578,140.44000244140625,139.94000244140625,140.40499877929688,140.40499877929688,17932
2021-07-08 10:17:00-04:00,140.46499633789062,140.61000061035156,140.27999877929688,140.38999938964844,140.38999938964844,5472
2021-07-08 10:18:00-04:00,140.36000061035156,140.36000061035156,140.19000244140625,140.2899932861328,140.2899932861328,1172
2021-07-08 10:19:00-04:00,140.25,140.375,140.22999572753906,140.27999877929688,140.27999877929688,3137
2021-07-08 10:20:00-04:00,140.32000732421875,140.3699951171875,140.19000244140625,140.3000030517578,140.3000030517578,3480
2021-07-08 10:21:00-04:00,140.3000030517578,140.3000030517578,140.20010375976562,140.24000549316406,140.24000549316406,2690
2021-07-08 10:22:00-04:00,140.2100067138672,140.2100067138672,140.02000427246094,140.02000427246094,140.02000427246094,2947
2021-07-08 10:23:00-04:00,140.11000061035156,140.11000061035156,140.02999877929688,140.05999755859375,140.05999755859375,972
2021-07-08 10:24:00-04:00,140.0399932861328,140.13999938964844,139.96499633789062,140.13999938964844,140.13999938964844,2947
2021-07-08 10:25:00-04:00,140.2100067138672,140.27999877929688,140.16000366210938,140.16000366210938,140.16000366210938,2748
2021-07-08 10:26:00-04:00,140.27000427246094,140.47999572753906,140.27000427246094,140.4499969482422,140.4499969482422,4132
2021-07-08 10:27:00-04:00,140.49000549316406,140.5800018310547,140.3300018310547,140.52000427246094,140.52000427246094,9176
2021-07-08 10:28:00-04:00,140.77000427246094,140.9600067138672,140.77000427246094,140.9600067138672,140.9600067138672,2144
2021-07-08 10:29:00-04:00,140.99000549316406,141.30999755859375,140.99000549316406,141.30999755859375,141.30999755859375,2857
2021-07-08 10:30:00-04:00,141.49000549316406,141.49000549316406,141.32000732421875,141.3300018310547,141.3300018310547,1478
2021-07-08 10:31:00-04:00,141.33999633789062,141.41000366210938,141.2100067138672,141.27999877929688,141.27999877929688,5578
2021-07-08 10:32:00-04:00,141.3300018310547,141.3300018310547,141.10000610351562,141.10000610351562,141.10000610351562,2931
2021-07-08 10:33:00-04:00,141.07000732421875,141.2100067138672,141.07000732421875,141.08999633789062,141.08999633789062,1680
2021-07-08 10:34:00-04:00,140.9499969482422,141.10000610351562,140.9499969482422,141.02999877929688,141.02999877929688,4001
2021-07-08 10:35:00-04:00,141.05999755859375,141.16000366210938,140.8800048828125,141.14500427246094,141.14500427246094,4333
