Datetime,Open,High,Low,Close,Adj Close,Volume
2021-07-07 09:30:00-04:00,169.27000427246094,169.42999267578125,168.47999572753906,168.4949951171875,168.4949951171875,36773
2021-07-07 09:31:00-04:00,168.47000122070312,168.74000549316406,168.1999969482422,168.3000030517578,168.3000030517578,24653
2021-07-07 09:32:00-04:00,168.32000732421875,168.55999755859375,168.0749969482422,168.49000549316406,168.49000549316406,7457
2021-07-07 09:33:00-04:00,168.58999633789062,168.80999755859375,168.4250030517578,168.77000427246094,168.77000427246094,12701
2021-07-07 09:34:00-04:00,168.72999572753906,168.72999572753906,168.41000366210938,168.57000732421875,168.57000732421875,5680
2021-07-07 09:35:00-04:00,168.42999267578125,168.75999450683594,168.3000030517578,168.75999450683594,168.75999450683594,13932
2021-07-07 09:36:00-04:00,168.75,169.30999755859375,168.7100067138672,169.21499633789062,169.21499633789062,35129
2021-07-07 09:37:00-04:00,169.13999938964844,169.33999633789062,169.0500030517578,169.25,169.25,8857
2021-07-07 09:38:00-04:00,169.27999877929688,169.2899932861328,168.85000610351562,168.92999267578125,168.92999267578125,18350
2021-07-07 09:39:00-04:00,168.87750244140625,168.87750244140625,168.69000244140625,168.69000244140625,168.69000244140625,5450
2021-07-07 09:40:00-04:00,168.72999572753906,168.75999450683594,168.33999633789062,168.60000610351562,168.60000610351562,92762
2021-07-07 09:41:00-04:00,168.50999450683594,168.77000427246094,168.50999450683594,168.77000427246094,168.77000427246094,3475
2021-07-07 09:42:00-04:00,168.74000549316406,169.05999755859375,168.72999572753906,168.97000122070312,168.97000122070312,11544
2021-07-07 09:43:00-04:00,168.97999572753906,169.19000244140625,168.92999267578125,168.99000549316406,168.99000549316406,10716
2021-07-07 09:44:00-04:00,169.0,169.10000610351562,168.9199981689453,169.02999877929688,169.02999877929688,13707
2021-07-07 09:45:00-04:00,169.0800018310547,169.0800018310547,168.58999633789062,168.69000244140625,168.69000244140625,35017
2021-07-07 09:46:00-04:00,168.74000549316406,168.82000732421875,168.67999267578125,168.8000030517578,168.8000030517578,14645
2021-07-07 09:47:00-04:00,168.8000030517578,168.8000030517578,168.5399932861328,168.74000549316406,168.74000549316406,16955
2021-07-07 09:48:00-04:00,168.75999450683594,168.80999755859375,168.3800048828125,168.44000244140625,168.44000244140625,25618
2021-07-07 09:49:00-04:00,168.3300018310547,168.42999267578125,168.3300018310547,168.36000061035156,168.36000061035156,7597
2021-07-07 09:50:00-04:00,168.27999877929688,168.2899932861328,167.9499969482422,168.0800018310547,168.0800018310547,6010
2021-07-07 09:51:00-04:00,168.05999755859375,168.05999755859375,167.80999755859375,167.80999755859375,167.80999755859375,6450
